art_work_id,art_work_url,art_work_url_locale,art_work_preview,artwork_desc,price,original_price,flexible_price,seo_prefix,seo_suffix,type,custom_banner_img,custom_banner_href,custom_banner_text,video_sprite,price_numeric,original_price_numeric,no_index,item_option,device_short_desc,product_short_desc,category_display_name,item_type_description,device_short_name,custom_image_artwork_id,artwork_disallow_discount,price_usd,artwork_status,product_suffix,product_type_id,artwork_meta,device_type_id,availability,color_options,full_color_options_count,_score,tags.productMeta.dlp_print_highlight_key,tags.productMeta.dlp_customizer_highlight_key,tags.isColabArtwork,tags.Customizable,tags.ArtworkGroup,tags.promotionArtwork,tags.isArtist,tags.artistName,tags.artistUrl,tags.isInfluencer,tags.isBfcmWhitelist,tags.productMeta
19590803,/product/grannie-squares-by-oh-so-graceful/iphone-15-pro-max/impact-ring-stand-case-magsafe-compatible#/16006741,/product/grannie-squares-by-oh-so-graceful/iphone-15-pro-max/impact-ring-stand-case-magsafe-compatible#/16006741,https://cdn-image02.casetify.com/usr/14579/14264579/~v598/19590803_iphone-15-pro-max__color_natural-titanium_16006741.png.350x350-r.m80.webp,Grannie Squares by Oh So Graceful,$82,,,iPhone 15 Pro Max,,artwork,,,,,82,,True,16006741,iPhone 15 Pro Max,Impact Ring Stand Case MagSafe Compatible,iPhone,Matte Black,iphone-15-pro-max,,False,82,N,Case,1317,,1062,A,"[16005988, 16006737, 16006739, 16006741]",4,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,True,Oh So Graceful,/artist/ohsograceful,False,False,
28511077,/product/sun-rays-by-bodil-jane/iphone-15-pro-max/magsafe-compatible-impact-case#/16005984,/product/sun-rays-by-bodil-jane/iphone-15-pro-max/magsafe-compatible-impact-case#/16005984,https://cdn-image02.casetify.com/usr/9516/2769516/~v182/28511077_iphone-15-pro-max__color_natural-titanium_16005984.png.350x350-r.m80.webp,Sun Rays,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16005984,iPhone 15 Pro Max,Impact Case MagSafe Compatible,iPhone,Classic Blue,iphone-15-pro-max,,False,72,N,Case,1204,,1062,A,"[16005982, 16005983, 16005984, 16006196, 16006878]",5,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,True,Bodil Jane,/artist/bodiljane,False,False,
21827724,/product/black-great-ramen/iphone-15-pro-max/clear-case#/16006058,/product/black-great-ramen/iphone-15-pro-max/clear-case#/16006058,https://cdn-image02.casetify.com/usr/13458/22693458/~v5084/21827724_iphone-15-pro-max__color_natural-titanium_16006058.png.350x350-r.m80.webp,Black Great Ramen,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16006058,iPhone 15 Pro Max,Clear Case MagSafe Compatible,iPhone,Clear,iphone-15-pro-max,,False,72,N,Case,1181,,1062,A,"[16006058, 16006589]",2,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,True,Ilustrata,/artist/ilustrata,False,False,
30295643,/product/watermelon-flame-case/iphone-15-pro-max/ultra-bounce-case-magsafe-compatible#/16005996,/product/watermelon-flame-case/iphone-15-pro-max/ultra-bounce-case-magsafe-compatible#/16005996,https://cdn-image02.casetify.com/usr/16571/16546571/~v183/30295643_iphone-15-pro-max__color_natural-titanium_16005996.png.350x350-r.m80.webp,Watermelon Flame,$112,,,iPhone 15 Pro Max,,artwork,,,,,112,,True,16005996,iPhone 15 Pro Max,Ultra Bounce Case MagSafe Compatible,iPhone,Black,iphone-15-pro-max,,False,112,N,Case,1318,,1062,A,[16005996],1,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,False,,,False,False,
30295758,/product/lost-film-strip-case/iphone-15-pro-max/magsafe-compatible-impact-case#/16005982,/product/lost-film-strip-case/iphone-15-pro-max/magsafe-compatible-impact-case#/16005982,https://cdn-image02.casetify.com/usr/16571/16546571/~v182/30295758_iphone-15-pro-max__color_natural-titanium_16005982.png.350x350-r.m80.webp,Lost Film Strip,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16005982,iPhone 15 Pro Max,Impact Case MagSafe Compatible,iPhone,Black,iphone-15-pro-max,,False,72,N,Case,1204,,1062,A,"[16005982, 16005983, 16005984, 16006196, 16006878]",5,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,Lost Film Strip,False,False,,,False,False,
10736884,/product/label-sticker-design/iphone-15-pro-max/clear-case#/16006058,/product/label-sticker-design/iphone-15-pro-max/clear-case#/16006058,https://cdn-image02.casetify.com/usr/16571/16546571/~v6084/10736884_iphone-15-pro-max__color_natural-titanium_16006058.png.350x350-r.m80.webp,Label Sticker Design,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16006058,iPhone 15 Pro Max,Clear Case MagSafe Compatible,iPhone,Clear,iphone-15-pro-max,,False,72,N,Case,1181,,1062,A,"[16006058, 16006589]",2,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,False,,,False,False,
32426475,/product/donald-duck-stickermania-case/iphone-15-pro-max/ultra-bounce-case-magsafe-compatible#/16005996,/product/donald-duck-stickermania-case/iphone-15-pro-max/ultra-bounce-case-magsafe-compatible#/16005996,https://cdn-image02.casetify.com/usr/4787/34787/~v183/32426475_iphone-15-pro-max__color_natural-titanium_16005996.png.350x350-r.m80.webp,Donald Duck Stickermania Case,$112,,,iPhone 15 Pro Max,,artwork,,,,,112,,True,16005996,iPhone 15 Pro Max,Ultra Bounce Case MagSafe Compatible,iPhone,Black,iphone-15-pro-max,,True,112,N,Case,1318,,1062,A,[16005996],1,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,True,False,Donald Duck Stickermania Case,False,False,,,False,False,
29043797,/product/remember-who-you-are-case/iphone-15-pro-max/bounce-case#/16005992,/product/remember-who-you-are-case/iphone-15-pro-max/bounce-case#/16005992,https://cdn-image02.casetify.com/usr/4787/34787/~v684/29043797_iphone-15-pro-max__color_natural-titanium_16005992.png.350x350-r.m80.webp,Remember Who You Are Case,$82,,,iPhone 15 Pro Max,,artwork,,,,,82,,True,16005992,iPhone 15 Pro Max,Bounce Case MagSafe Compatible,iPhone,Black,iphone-15-pro-max,,True,82,N,Case,1154,,1062,A,[16005992],1,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,True,False,Remember Who You Are Case,False,False,,,False,True,
32141248,/product/sukuna-case-atwgp1/iphone-15-pro-max/impact-ring-stand-case-magsafe-compatible#/16005988,/product/sukuna-case-atwgp1/iphone-15-pro-max/impact-ring-stand-case-magsafe-compatible#/16005988,https://cdn-image02.casetify.com/usr/4787/34787/~v184/32141248_iphone-15-pro-max__color_natural-titanium_16005988.png.350x350-r.m80.webp,Sukuna Case,$82,,,iPhone 15 Pro Max,,artwork,,,,,82,,True,16005988,iPhone 15 Pro Max,Impact Ring Stand Case MagSafe Compatible,iPhone,Black,iphone-15-pro-max,,True,82,N,Case,1317,,1062,A,[16005988],1,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,True,False,Sukuna Case,False,False,,,False,False,
19378990,/product/pTPOZ_no-stress/iphone-15-pro-max/magsafe-compatible-impact-case#/16005982,/product/pTPOZ_no-stress/iphone-15-pro-max/magsafe-compatible-impact-case#/16005982,https://cdn-image02.casetify.com/usr/20243/20120243/~v4982/19378990_iphone-15-pro-max__color_natural-titanium_16005982.png.350x350-r.m80.webp,No stress,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16005982,iPhone 15 Pro Max,Impact Case MagSafe Compatible,iPhone,Black,iphone-15-pro-max,,False,72,N,Case,1204,,1062,A,"[16005982, 16005983, 16005984, 16006196, 16006878]",5,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,True,Poppy Almond,/artist/poppyalmond,False,False,
5774897,/product/small-cute-paw-prints-for-dogs-and-cats-lovers/iphone-15-pro-max/magsafe-compatible-impact-case#/16006196,/product/small-cute-paw-prints-for-dogs-and-cats-lovers/iphone-15-pro-max/magsafe-compatible-impact-case#/16006196,https://cdn-image02.casetify.com/usr/25496/1195496/~v10982/5774897_iphone-15-pro-max__color_natural-titanium_16006196.png.350x350-r.m80.webp,small cute paw prints for dogs and cats lovers,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16006196,iPhone 15 Pro Max,Impact Case MagSafe Compatible,iPhone,Cotton Candy,iphone-15-pro-max,,False,72,N,Case,1204,,1062,A,"[16005982, 16005984, 16006196, 16006878]",4,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,True,Marta Olga Klara,/artist/marta-olga-klara,False,False,
6116250,/product/charcoal-tropics---cr--me/iphone-15-pro-max/recasetify-impact-case#/16005972,/product/charcoal-tropics---cr--me/iphone-15-pro-max/recasetify-impact-case#/16005972,https://cdn-image02.casetify.com/usr/23184/4313184/~v9582/6116250_iphone-15-pro-max__color_natural-titanium_16005972.png.350x350-r.m80.webp,Charcoal Tropics - Creme,$68,,,iPhone 15 Pro Max,,artwork,,,,,68,,True,16005972,iPhone 15 Pro Max,Impact Case,iPhone,Classic Blue,iphone-15-pro-max,,False,68,N,Case,1203,,1062,A,"[16005970, 16005971, 16005972, 16006192, 16006874]",5,,DLP_HIGHLIGHT_RECASETiFY,DLP_HIGHLIGHT_RECASETiFY,False,False,,False,True,designlovefest,,False,False,
29036524,/product/TIHRf_wildflower-friday/iphone-15-pro-max/clear-case#/16006058,/product/TIHRf_wildflower-friday/iphone-15-pro-max/clear-case#/16006058,https://cdn-image02.casetify.com/usr/27051/627051/~v184/29036524_iphone-15-pro-max__color_natural-titanium_16006058.png.350x350-r.m80.webp,WILDFLOWER FRIDAY,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16006058,iPhone 15 Pro Max,Clear Case MagSafe Compatible,iPhone,Clear,iphone-15-pro-max,,False,72,N,Case,1181,,1062,A,"[16006058, 16006589]",2,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,True,Monika Strigel,/artist/monika-strigel,False,False,
22018667,/product/cathulhu/iphone-15-pro-max/clear-case#/16006058,/product/cathulhu/iphone-15-pro-max/clear-case#/16006058,https://cdn-image02.casetify.com/usr/13458/22693458/~v4684/22018667_iphone-15-pro-max__color_natural-titanium_16006058.png.350x350-r.m80.webp,Cathulhu,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16006058,iPhone 15 Pro Max,Clear Case MagSafe Compatible,iPhone,Clear,iphone-15-pro-max,,False,72,N,Case,1181,,1062,A,"[16006058, 16006589]",2,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,True,Ilustrata,/artist/ilustrata,False,False,
29930593,/product/vucqi_aura-butterfly/iphone-15-pro-max/bounce-case#/16005993,/product/vucqi_aura-butterfly/iphone-15-pro-max/bounce-case#/16005993,https://cdn-image02.casetify.com/usr/16571/16546571/~v187/29930593_iphone-15-pro-max__color_natural-titanium_16005993.png.350x350-r.m80.webp,AURA BUTTERFLY,$68,$82,,iPhone 15 Pro Max,,artwork,,,,,68,82.0,True,16005993,iPhone 15 Pro Max,Bounce Case MagSafe Compatible,iPhone,Triple Black,iphone-15-pro-max,,False,68,N,Case,1154,,1062,A,"[16005992, 16005993, 16005994, 16006200, 16006961, 16006965, 16006969]",7,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,False,,,False,False,
26494314,/product/QrWBz_broken/iphone-15-pro-max/impact-ring-stand-case-magsafe-compatible#/16006737,/product/QrWBz_broken/iphone-15-pro-max/impact-ring-stand-case-magsafe-compatible#/16006737,https://cdn-image02.casetify.com/usr/16571/16546571/~v368/26494314_iphone-15-pro-max__color_natural-titanium_16006737.png.350x350-r.m80.webp,Broken,$82,,,iPhone 15 Pro Max,,artwork,,,,,82,,True,16006737,iPhone 15 Pro Max,Impact Ring Stand Case MagSafe Compatible,iPhone,Classic Blue,iphone-15-pro-max,,False,82,N,Case,1317,,1062,A,"[16005988, 16006737, 16006739]",3,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,False,,,False,False,
31680573,/product/one-and-only-earth/iphone-15-pro-max/mirror-case-with-magsafe#/16006007,/product/one-and-only-earth/iphone-15-pro-max/mirror-case-with-magsafe#/16006007,https://cdn-image02.casetify.com/usr/16571/16546571/~v483/31680573_iphone-15-pro-max__color_natural-titanium_16006007.png.350x350-r.m80.webp,One & Only Earth,$72,,,iPhone 15 Pro Max MagSafe Mirror,,artwork,,,,,72,,True,16006007,iPhone 15 Pro Max,Mirror Case MagSafe Compatible,iPhone,Black on Black,iphone-15-pro-max,,False,72,N,Case,1087,,1062,A,"[16006006, 16006007, 16006008]",3,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,One & Only Earth,False,False,,,False,False,
32435175,/product/sonny-angel-harvest-heart-carrot/iphone-15-pro-max/mirror-case-with-magsafe#/16006006,/product/sonny-angel-harvest-heart-carrot/iphone-15-pro-max/mirror-case-with-magsafe#/16006006,https://cdn-image02.casetify.com/usr/4787/34787/~v183/32435175_iphone-15-pro-max__color_natural-titanium_16006006.png.350x350-r.m80.webp,Sonny Angel Harvest Heart Carrot,$72,,,iPhone 15 Pro Max MagSafe Mirror,,artwork,,,,,72,,True,16006006,iPhone 15 Pro Max,Mirror Case MagSafe Compatible,iPhone,Silver on Black,iphone-15-pro-max,,True,72,N,Case,1087,,1062,A,[16006006],1,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,True,False,Sonny Angel Harvest Heart Carrot,False,False,,,False,False,
26590723,/product/house-slytherin-sticker-cases/iphone-15-pro-max/recasetify-impact-case#/16005970,/product/house-slytherin-sticker-cases/iphone-15-pro-max/recasetify-impact-case#/16005970,https://cdn-image02.casetify.com/usr/4787/34787/~v482/26590723_iphone-15-pro-max__color_natural-titanium_16005970.png.350x350-r.m80.webp,House Slytherin Sticker Case,$68,,,iPhone 15 Pro Max,,artwork,,,,,68,,True,16005970,iPhone 15 Pro Max,Impact Case,iPhone,Black,iphone-15-pro-max,,True,68,N,Case,1203,,1062,A,[16005970],1,,DLP_HIGHLIGHT_RECASETiFY,DLP_HIGHLIGHT_RECASETiFY,True,False,House Slytherin Sticker Case,False,False,,,False,True,
29628197,/product/spider-man-hanging-case-atwgp2/iphone-15-pro-max/ultra-bounce-case-magsafe-compatible#/16005996,/product/spider-man-hanging-case-atwgp2/iphone-15-pro-max/ultra-bounce-case-magsafe-compatible#/16005996,https://cdn-image02.casetify.com/usr/4787/34787/~v183/29628197_iphone-15-pro-max__color_natural-titanium_16005996.png.350x350-r.m80.webp,Spider-Man Hanging Case,$112,,,iPhone 15 Pro Max,,artwork,,,,,112,,True,16005996,iPhone 15 Pro Max,Ultra Bounce Case MagSafe Compatible,iPhone,Black,iphone-15-pro-max,,True,112,N,Case,1318,,1062,A,[16005996],1,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,True,False,Spider-Man Hanging Case,False,False,,,False,True,
26277840,/product/floating-people--1/iphone-15-pro-max/recasetify-impact-case#/16005970,/product/floating-people--1/iphone-15-pro-max/recasetify-impact-case#/16005970,https://cdn-image02.casetify.com/usr/21631/29691631/~v282/26277840_iphone-15-pro-max__color_natural-titanium_16005970.png.350x350-r.m80.webp,Floating People #1,$68,,,iPhone 15 Pro Max,,artwork,,,,,68,,True,16005970,iPhone 15 Pro Max,Impact Case,iPhone,Black,iphone-15-pro-max,,False,68,N,Case,1203,,1062,A,"[16005970, 16005971, 16005972, 16006192, 16006874]",5,,DLP_HIGHLIGHT_RECASETiFY,DLP_HIGHLIGHT_RECASETiFY,False,False,Floating people #1,False,True,Lee Sang Won,/artist/lee-sang-won,False,False,
24582545,/product/rainbow-graffiti-hearts-by-corey-paige-designs/iphone-15-pro-max/clear-case#/16006058,/product/rainbow-graffiti-hearts-by-corey-paige-designs/iphone-15-pro-max/clear-case#/16006058,https://cdn-image02.casetify.com/usr/18931/26508931/~v3384/24582545_iphone-15-pro-max__color_natural-titanium_16006058.png.350x350-r.m80.webp,Rainbow Graffiti Hearts by Corey Paige Designs,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16006058,iPhone 15 Pro Max,Clear Case MagSafe Compatible,iPhone,Clear,iphone-15-pro-max,,False,72,N,Case,1181,,1062,A,"[16006058, 16006589]",2,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,True,Corey Paige Designs,/artist/coreypaigedesigns,False,False,
6197955,/product/inky-night-sky/iphone-15-pro-max/ultra-bounce-case-magsafe-compatible#/16005996,/product/inky-night-sky/iphone-15-pro-max/ultra-bounce-case-magsafe-compatible#/16005996,https://cdn-image02.casetify.com/usr/25203/2755203/~v6883/6197955_iphone-15-pro-max__color_natural-titanium_16005996.png.350x350-r.m80.webp,Inky night sky,$112,,,iPhone 15 Pro Max,,artwork,,,,,112,,True,16005996,iPhone 15 Pro Max,Ultra Bounce Case MagSafe Compatible,iPhone,Black,iphone-15-pro-max,,False,112,N,Case,1318,,1062,A,[16005996],1,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,True,Papio Press,/artist/papio-press,False,False,
27662948,/product/draw-me/iphone-15-pro-max/bounce-case#/16006965,/product/draw-me/iphone-15-pro-max/bounce-case#/16006965,https://cdn-image02.casetify.com/usr/9860/22389860/~v28/27662948_iphone-15-pro-max__color_natural-titanium_16006965.png.350x350-r.m80.webp,Draw Me,$68,$82,,iPhone 15 Pro Max,,artwork,,,,,68,82.0,True,16006965,iPhone 15 Pro Max,Bounce Case MagSafe Compatible,iPhone,Matte Purple,iphone-15-pro-max,,False,68,N,Case,1154,,1062,A,"[16005992, 16005993, 16005994, 16006200, 16006961, 16006965, 16006969]",7,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,Draw Me,False,True,JOGUMAN,/artist/jogumanstudio,False,False,
15383865,/product/talismans-viridian-green/iphone-15-pro-max/impact-ring-stand-case-magsafe-compatible#/16006741,/product/talismans-viridian-green/iphone-15-pro-max/impact-ring-stand-case-magsafe-compatible#/16006741,https://cdn-image02.casetify.com/usr/15071/495071/~v538/15383865_iphone-15-pro-max__color_natural-titanium_16006741.png.350x350-r.m80.webp,TALISMANS viridian green,$82,,,iPhone 15 Pro Max,,artwork,,,,,82,,True,16006741,iPhone 15 Pro Max,Impact Ring Stand Case MagSafe Compatible,iPhone,Matte Black,iphone-15-pro-max,,False,82,N,Case,1317,,1062,A,"[16005988, 16006737, 16006739, 16006741]",4,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,True,Sharon Turner,/artist/sharonturner,False,False,
29853149,/product/checkered-floral-case/iphone-15-pro-max/magsafe-compatible-impact-case#/16006196,/product/checkered-floral-case/iphone-15-pro-max/magsafe-compatible-impact-case#/16006196,https://cdn-image02.casetify.com/usr/16571/16546571/~v182/29853149_iphone-15-pro-max__color_natural-titanium_16006196.png.350x350-r.m80.webp,Checkered Floral Case,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16006196,iPhone 15 Pro Max,Impact Case MagSafe Compatible,iPhone,Cotton Candy,iphone-15-pro-max,,False,72,N,Case,1204,,1062,A,"[16005982, 16005983, 16005984, 16006196, 16006878]",5,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,False,,,False,False,
30427745,/product/breakthrough-case-atwgp1/iphone-15-pro-max/magsafe-compatible-impact-case#/16005983,/product/breakthrough-case-atwgp1/iphone-15-pro-max/magsafe-compatible-impact-case#/16005983,https://cdn-image02.casetify.com/usr/16571/16546571/~v182/30427745_iphone-15-pro-max__color_natural-titanium_16005983.png.350x350-r.m80.webp,Breakthrough,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16005983,iPhone 15 Pro Max,Impact Case MagSafe Compatible,iPhone,Matte Black,iphone-15-pro-max,,False,72,N,Case,1204,,1062,A,"[16005982, 16005983, 16005984, 16006196, 16006878]",5,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,Breakthrough,False,False,,,False,False,
32766179,/product/desert-camo-case/iphone-15-pro-max/recasetify-impact-case#/16005970,/product/desert-camo-case/iphone-15-pro-max/recasetify-impact-case#/16005970,https://cdn-image02.casetify.com/usr/16571/16546571/~v182/32766179_iphone-15-pro-max__color_natural-titanium_16005970.png.350x350-r.m80.webp,Desert Camo,$68,,,iPhone 15 Pro Max,,artwork,,,,,68,,True,16005970,iPhone 15 Pro Max,Impact Case,iPhone,Black,iphone-15-pro-max,,False,68,N,Case,1203,,1062,A,"[16005970, 16005971, 16005972, 16006192, 16006874]",5,,DLP_HIGHLIGHT_RECASETiFY,DLP_HIGHLIGHT_RECASETiFY,False,False,,False,False,,,False,False,
31411153,/product/iron-man-blue-print-tech-case-blue/iphone-15-pro-max/recasetify-impact-case#/16006192,/product/iron-man-blue-print-tech-case-blue/iphone-15-pro-max/recasetify-impact-case#/16006192,https://cdn-image02.casetify.com/usr/4787/34787/~v183/31411153_iphone-15-pro-max__color_natural-titanium_16006192.png.350x350-r.m80.webp,Iron Man Blue Print Tech Case - Blue,$68,,,iPhone 15 Pro Max,,artwork,,,,,68,,True,16006192,iPhone 15 Pro Max,Impact Case,iPhone,Cotton Candy,iphone-15-pro-max,,True,68,N,Case,1203,,1062,A,"[16005970, 16006192]",2,,DLP_HIGHLIGHT_RECASETiFY,DLP_HIGHLIGHT_RECASETiFY,True,False,Iron Man Blue Print Tech Case - Blue,False,False,,,False,False,
27148427,/product/spiral-hill-case/iphone-15-pro-max/mirror-case-with-magsafe#/16006006,/product/spiral-hill-case/iphone-15-pro-max/mirror-case-with-magsafe#/16006006,https://cdn-image02.casetify.com/usr/4787/34787/~v183/27148427_iphone-15-pro-max__color_natural-titanium_16006006.png.350x350-r.m80.webp,Spiral Hill Case,$72,,,iPhone 15 Pro Max MagSafe Mirror,,artwork,,,,,72,,True,16006006,iPhone 15 Pro Max,Mirror Case MagSafe Compatible,iPhone,Silver on Black,iphone-15-pro-max,,True,72,N,Case,1087,,1062,A,[16006006],1,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,True,False,Spiral Hill Case,False,False,,,False,True,
27309966,/product/nightmare-toys-medley-case/iphone-15-pro-max/magsafe-compatible-impact-case#/16005983,/product/nightmare-toys-medley-case/iphone-15-pro-max/magsafe-compatible-impact-case#/16005983,https://cdn-image02.casetify.com/usr/4787/34787/~v182/27309966_iphone-15-pro-max__color_natural-titanium_16005983.png.350x350-r.m80.webp,Nightmare Toys Medley Case,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16005983,iPhone 15 Pro Max,Impact Case MagSafe Compatible,iPhone,Matte Black,iphone-15-pro-max,,True,72,N,Case,1204,,1062,A,"[16005982, 16005983]",2,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,True,False,Nightmare Toys Medley Case,False,False,,,False,True,
29719359,/product/what-if--gradient/iphone-15-pro-max/magsafe-compatible-impact-case#/16005983,/product/what-if--gradient/iphone-15-pro-max/magsafe-compatible-impact-case#/16005983,https://cdn-image02.casetify.com/usr/19050/29029050/~v182/29719359_iphone-15-pro-max__color_natural-titanium_16005983.png.350x350-r.m80.webp,What If? Gradient,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16005983,iPhone 15 Pro Max,Impact Case MagSafe Compatible,iPhone,Matte Black,iphone-15-pro-max,,False,72,N,Case,1204,,1062,A,"[16005982, 16005983, 16005984, 16006196, 16006878]",5,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,True,BW Illustrations,/artist/bwillustrations,False,False,
30074367,/product/cute-little-floral---pastel-flowers-pattern/iphone-15-pro-max/bounce-case#/16005994,/product/cute-little-floral---pastel-flowers-pattern/iphone-15-pro-max/bounce-case#/16005994,https://cdn-image02.casetify.com/usr/25496/1195496/~v184/30074367_iphone-15-pro-max__color_natural-titanium_16005994.png.350x350-r.m80.webp,cute little floral / pastel flowers pattern,$82,,,iPhone 15 Pro Max,,artwork,,,,,82,,True,16005994,iPhone 15 Pro Max,Bounce Case MagSafe Compatible,iPhone,Classic Blue,iphone-15-pro-max,,False,82,N,Case,1154,,1062,A,"[16005992, 16005993, 16005994, 16006200, 16006961, 16006965, 16006969]",7,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,True,Marta Olga Klara,/artist/marta-olga-klara,False,False,
29160729,/product/kYrxq_dark-witch-by-chiara-lb-art/iphone-15-pro-max/magsafe-compatible-impact-case#/16006196,/product/kYrxq_dark-witch-by-chiara-lb-art/iphone-15-pro-max/magsafe-compatible-impact-case#/16006196,https://cdn-image02.casetify.com/usr/1636/29401636/~v182/29160729_iphone-15-pro-max__color_natural-titanium_16006196.png.350x350-r.m80.webp,Dark Witch by Chiara LB art,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16006196,iPhone 15 Pro Max,Impact Case MagSafe Compatible,iPhone,Cotton Candy,iphone-15-pro-max,,False,72,N,Case,1204,,1062,A,"[16005982, 16005983, 16005984, 16006196, 16006878]",5,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,True,Chiara LB Art,/artist/chiaralbart,False,False,
1859160,/product/welcome-to-utopia---colorful-magical-forest-abstract-trees-floral-nature-galaxy-flowers-rainbow-bold-whimsical-fairy-land-painting/iphone-15-pro-max/clear-case#/16006058,/product/welcome-to-utopia---colorful-magical-forest-abstract-trees-floral-nature-galaxy-flowers-rainbow-bold-whimsical-fairy-land-painting/iphone-15-pro-max/clear-case#/16006058,https://cdn-image02.casetify.com/usr/23201/983201/~v9784/1859160_iphone-15-pro-max__color_natural-titanium_16006058.png.350x350-r.m80.webp,WELCOME TO UTOPIA - Colorful Magical Forest Abstract Trees Floral Nature Galaxy Flowers Rainbow Bold Whimsical Fairy Land Painting,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,False,16006058,iPhone 15 Pro Max,Clear Case MagSafe Compatible,iPhone,Clear,iphone-15-pro-max,,False,72,N,Case,1181,,1062,A,"[16006058, 16006589]",2,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,False,,,False,False,
14674632,/product/pink-flaming-heart/iphone-15-pro-max/ultra-bounce-case-magsafe-compatible#/16005996,/product/pink-flaming-heart/iphone-15-pro-max/ultra-bounce-case-magsafe-compatible#/16005996,https://cdn-image02.casetify.com/usr/25496/1195496/~v6583/14674632_iphone-15-pro-max__color_natural-titanium_16005996.png.350x350-r.m80.webp,pink flaming heart,$112,,,iPhone 15 Pro Max,,artwork,,,,,112,,True,16005996,iPhone 15 Pro Max,Ultra Bounce Case MagSafe Compatible,iPhone,Black,iphone-15-pro-max,,False,112,N,Case,1318,,1062,A,[16005996],1,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,True,Marta Olga Klara,/artist/marta-olga-klara,False,False,
